length,unit_id,pred,score,hin_score_in_top5,top5
L5,7667,anp_Deva,0.5503900051116943,0.4413451850414276,"[[0.5503900051116943, ""anp_Deva""], [0.4413451850414276, ""hin_Deva""], [0.0029709532391279936, ""awa_Deva""], [0.0023382622748613358, ""mag_Deva""], [0.0012629862176254392, ""bho_Deva""]]"
L5,7688,hin_Deva,0.9702165126800537,0.9702165126800537,"[[0.9702165126800537, ""hin_Deva""], [0.026324782520532608, ""anp_Deva""], [0.0026708466466516256, ""new_Deva""], [0.00041140447137877345, ""mag_Deva""], [0.0002047540619969368, ""bho_Deva""]]"
L5,7690,hin_Deva,0.7628086805343628,0.7628086805343628,"[[0.7628086805343628, ""hin_Deva""], [0.23487742245197296, ""anp_Deva""], [0.0015090586384758353, ""new_Deva""], [0.0006217127665877342, ""awa_Deva""], [9.649573621572927e-05, ""mag_Deva""]]"
L5,7692,hin_Deva,0.795939564704895,0.795939564704895,"[[0.795939564704895, ""hin_Deva""], [0.19126421213150024, ""anp_Deva""], [0.006518607959151268, ""awa_Deva""], [0.005899172741919756, ""new_Deva""], [0.0002837146748788655, ""mai_Deva""]]"
L5,7722,anp_Deva,0.868741512298584,0.1308884471654892,"[[0.868741512298584, ""anp_Deva""], [0.1308884471654892, ""hin_Deva""], [0.00031947699608281255, ""awa_Deva""], [8.405101834796369e-05, ""new_Deva""], [1.4333211765915621e-05, ""mai_Deva""]]"
L5,7727,hin_Deva,0.9557684659957886,0.9557684659957886,"[[0.9557684659957886, ""hin_Deva""], [0.036120250821113586, ""anp_Deva""], [0.0052219582721591, ""new_Deva""], [0.0013515341561287642, ""awa_Deva""], [0.0011722466442734003, ""bho_Deva""]]"
L5,7735,hin_Deva,0.9007164835929871,0.9007164835929871,"[[0.9007164835929871, ""hin_Deva""], [0.08897354453802109, ""anp_Deva""], [0.005835771560668945, ""awa_Deva""], [0.0016185714630410075, ""mai_Deva""], [0.0014085961738601327, ""new_Deva""]]"
L5,7738,anp_Deva,0.7090901732444763,0.2775304317474365,"[[0.7090901732444763, ""anp_Deva""], [0.2775304317474365, ""hin_Deva""], [0.008079569786787033, ""new_Deva""], [0.004930725321173668, ""awa_Deva""], [0.00027429815963841975, ""mai_Deva""]]"
L5,7751,anp_Deva,0.9443709254264832,0.05437604337930679,"[[0.9443709254264832, ""anp_Deva""], [0.05437604337930679, ""hin_Deva""], [0.0011383267119526863, ""awa_Deva""], [0.00010900665074586868, ""new_Deva""], [3.2981621188810095e-05, ""bho_Deva""]]"
L5,7782,anp_Deva,0.554395318031311,0.43856483697891235,"[[0.554395318031311, ""anp_Deva""], [0.43856483697891235, ""hin_Deva""], [0.005340865813195705, ""awa_Deva""], [0.0006327159353531897, ""bho_Deva""], [0.0005967540200799704, ""new_Deva""]]"
L5,7786,anp_Deva,0.5877503752708435,0.40702030062675476,"[[0.5877503752708435, ""anp_Deva""], [0.40702030062675476, ""hin_Deva""], [0.0036059424746781588, ""awa_Deva""], [0.0009488806826993823, ""new_Deva""], [0.00043076573638245463, ""bho_Deva""]]"
L5,7787,anp_Deva,0.8288535475730896,0.16805711388587952,"[[0.8288535475730896, ""anp_Deva""], [0.16805711388587952, ""hin_Deva""], [0.0025177064817398787, ""awa_Deva""], [0.00030607174267061055, ""new_Deva""], [0.00023500705719925463, ""mai_Deva""]]"
L5,7804,hin_Deva,0.6909404397010803,0.6909404397010803,"[[0.6909404397010803, ""hin_Deva""], [0.3032047748565674, ""anp_Deva""], [0.0031845858320593834, ""awa_Deva""], [0.0009165704832412302, ""bho_Deva""], [0.0008616913110017776, ""new_Deva""]]"
L5,7811,hin_Deva,0.9402343034744263,0.9402343034744263,"[[0.9402343034744263, ""hin_Deva""], [0.056256867945194244, ""anp_Deva""], [0.0013870270922780037, ""mai_Deva""], [0.001209015492349863, ""awa_Deva""], [0.00048480171244591475, ""new_Deva""]]"
L5,7816,anp_Deva,0.8908379077911377,0.10574673116207123,"[[0.8908379077911377, ""anp_Deva""], [0.10574673116207123, ""hin_Deva""], [0.0022032910492271185, ""awa_Deva""], [0.0006642758962698281, ""new_Deva""], [0.0005814494797959924, ""mai_Deva""]]"
L5,7819,anp_Deva,0.6080638766288757,0.3884481191635132,"[[0.6080638766288757, ""anp_Deva""], [0.3884481191635132, ""hin_Deva""], [0.0021270171273499727, ""awa_Deva""], [0.0005943251890130341, ""new_Deva""], [0.0005582583253271878, ""mai_Deva""]]"
L5,7824,hin_Deva,0.7239397764205933,0.7239397764205933,"[[0.7239397764205933, ""hin_Deva""], [0.26883620023727417, ""anp_Deva""], [0.005903759505599737, ""awa_Deva""], [0.0005259562749415636, ""new_Deva""], [0.0005081770941615105, ""bho_Deva""]]"
L5,7831,hin_Deva,0.8352683186531067,0.8352683186531067,"[[0.8352683186531067, ""hin_Deva""], [0.16239210963249207, ""anp_Deva""], [0.0008705226937308908, ""awa_Deva""], [0.0005414221668615937, ""mag_Deva""], [0.00033564711338840425, ""bho_Deva""]]"
L5,7833,hin_Deva,0.9811303019523621,0.9811303019523621,"[[0.9811303019523621, ""hin_Deva""], [0.015563356690108776, ""anp_Deva""], [0.0016389974625781178, ""new_Deva""], [0.0012815039372071624, ""awa_Deva""], [0.00029309478122740984, ""bho_Deva""]]"
L5,7843,hin_Deva,0.8937056660652161,0.8937056660652161,"[[0.8937056660652161, ""hin_Deva""], [0.0994887575507164, ""anp_Deva""], [0.0036407909356057644, ""awa_Deva""], [0.0010783541947603226, ""mai_Deva""], [0.0009251093724742532, ""bho_Deva""]]"
L5,7848,anp_Deva,0.97651606798172,0.02322200872004032,"[[0.97651606798172, ""anp_Deva""], [0.02322200872004032, ""hin_Deva""], [0.0001733846584102139, ""new_Deva""], [0.00012361440167296678, ""awa_Deva""], [1.135265665652696e-05, ""mag_Deva""]]"
L5,7852,hin_Deva,0.5991357564926147,0.5991357564926147,"[[0.5991357564926147, ""hin_Deva""], [0.393538236618042, ""anp_Deva""], [0.005328909493982792, ""awa_Deva""], [0.0019156421767547727, ""new_Deva""], [6.48584173177369e-05, ""mai_Deva""]]"
L5,7858,hin_Deva,0.5385327935218811,0.5385327935218811,"[[0.5385327935218811, ""hin_Deva""], [0.4526473879814148, ""anp_Deva""], [0.005304526071995497, ""new_Deva""], [0.0025291554629802704, ""awa_Deva""], [0.0006717809592373669, ""mai_Deva""]]"
L5,7871,hin_Deva,0.8941275477409363,0.8941275477409363,"[[0.8941275477409363, ""hin_Deva""], [0.07997901737689972, ""anp_Deva""], [0.017520494759082794, ""mag_Deva""], [0.0037112892605364323, ""awa_Deva""], [0.0027832798659801483, ""bho_Deva""]]"
L5,7889,hin_Deva,0.607805609703064,0.607805609703064,"[[0.607805609703064, ""hin_Deva""], [0.38291656970977783, ""anp_Deva""], [0.006289933808147907, ""awa_Deva""], [0.0010181630495935678, ""new_Deva""], [0.0009326421422883868, ""bho_Deva""]]"
L5,7891,hin_Deva,0.9223560690879822,0.9223560690879822,"[[0.9223560690879822, ""hin_Deva""], [0.07020135968923569, ""anp_Deva""], [0.0029836478643119335, ""awa_Deva""], [0.002184898592531681, ""mag_Deva""], [0.000863701687194407, ""new_Deva""]]"
L5,7906,anp_Deva,0.6966633200645447,0.2925804555416107,"[[0.6966633200645447, ""anp_Deva""], [0.2925804555416107, ""hin_Deva""], [0.009755022823810577, ""awa_Deva""], [0.0008056671358644962, ""new_Deva""], [0.0001288743515033275, ""bho_Deva""]]"
L5,7908,hin_Deva,0.6979526877403259,0.6979526877403259,"[[0.6979526877403259, ""hin_Deva""], [0.26789313554763794, ""anp_Deva""], [0.031534139066934586, ""awa_Deva""], [0.0017581310821697116, ""new_Deva""], [0.000606483721639961, ""mai_Deva""]]"
L5,7909,anp_Deva,0.756580650806427,0.24112629890441895,"[[0.756580650806427, ""anp_Deva""], [0.24112629890441895, ""hin_Deva""], [0.001098905224353075, ""awa_Deva""], [0.0009204202215187252, ""new_Deva""], [0.00024628598475828767, ""mai_Deva""]]"
L5,7917,anp_Deva,0.7079862952232361,0.28719592094421387,"[[0.7079862952232361, ""anp_Deva""], [0.28719592094421387, ""hin_Deva""], [0.0038341409526765347, ""awa_Deva""], [0.0006280420930124819, ""new_Deva""], [0.0003454997786320746, ""mai_Deva""]]"
L5,7921,anp_Deva,0.5618108510971069,0.4344789385795593,"[[0.5618108510971069, ""anp_Deva""], [0.4344789385795593, ""hin_Deva""], [0.0013653285568580031, ""awa_Deva""], [0.0009039163123816252, ""new_Deva""], [0.0008745296509005129, ""mag_Deva""]]"
L5,7936,anp_Deva,0.6562531590461731,0.21011269092559814,"[[0.6562531590461731, ""anp_Deva""], [0.21011269092559814, ""hin_Deva""], [0.13202892243862152, ""awa_Deva""], [0.0007527892594225705, ""new_Deva""], [0.0005633581313304603, ""mai_Deva""]]"
L5,7945,anp_Deva,0.7840341925621033,0.17308059334754944,"[[0.7840341925621033, ""anp_Deva""], [0.17308059334754944, ""hin_Deva""], [0.016265584155917168, ""mai_Deva""], [0.009264611639082432, ""awa_Deva""], [0.008714837953448296, ""mag_Deva""]]"
L5,7952,hin_Deva,0.9900041222572327,0.9900041222572327,"[[0.9900041222572327, ""hin_Deva""], [0.005018769763410091, ""anp_Deva""], [0.0041543543338775635, ""awa_Deva""], [0.00040506100049242377, ""mai_Deva""], [0.00020145741291344166, ""new_Deva""]]"
L5,7958,anp_Deva,0.8839501738548279,0.11539007723331451,"[[0.8839501738548279, ""anp_Deva""], [0.11539007723331451, ""hin_Deva""], [0.00029976703808642924, ""mag_Deva""], [0.00020869950822088867, ""awa_Deva""], [0.00011274051939835772, ""new_Deva""]]"
L5,7959,hin_Deva,0.7511903643608093,0.7511903643608093,"[[0.7511903643608093, ""hin_Deva""], [0.22722189128398895, ""anp_Deva""], [0.013610131107270718, ""awa_Deva""], [0.00715611269697547, ""new_Deva""], [0.0004266826726961881, ""mai_Deva""]]"
L5,7966,anp_Deva,0.9354645609855652,0.06415049731731415,"[[0.9354645609855652, ""anp_Deva""], [0.06415049731731415, ""hin_Deva""], [0.000232997044804506, ""awa_Deva""], [0.00012995536962989718, ""new_Deva""], [4.63497890450526e-05, ""mai_Deva""]]"
L5,7972,hin_Deva,0.7908429503440857,0.7908429503440857,"[[0.7908429503440857, ""hin_Deva""], [0.20427899062633514, ""anp_Deva""], [0.0034216828644275665, ""awa_Deva""], [0.000940745638217777, ""new_Deva""], [0.00034243089612573385, ""mag_Deva""]]"
L5,7973,anp_Deva,0.9699368476867676,0.029803534969687462,"[[0.9699368476867676, ""anp_Deva""], [0.029803534969687462, ""hin_Deva""], [0.00014016714703757316, ""awa_Deva""], [0.0001116342464229092, ""new_Deva""], [3.42456842190586e-05, ""mai_Deva""]]"
L5,7977,hin_Deva,0.7249586582183838,0.7249586582183838,"[[0.7249586582183838, ""hin_Deva""], [0.2605595588684082, ""anp_Deva""], [0.01208991277962923, ""awa_Deva""], [0.0019274537917226553, ""new_Deva""], [0.0003156231250613928, ""mai_Deva""]]"
L5,7988,hin_Deva,0.9696117043495178,0.9696117043495178,"[[0.9696117043495178, ""hin_Deva""], [0.025643184781074524, ""anp_Deva""], [0.0036764496471732855, ""new_Deva""], [0.0009638762567192316, ""awa_Deva""], [0.00012635216990020126, ""mai_Deva""]]"
L5,8003,anp_Deva,0.6310700178146362,0.3615322411060333,"[[0.6310700178146362, ""anp_Deva""], [0.3615322411060333, ""hin_Deva""], [0.0032020267099142075, ""new_Deva""], [0.0016673851059749722, ""awa_Deva""], [0.001187590998597443, ""bho_Deva""]]"
L5,8030,hin_Deva,0.8861830830574036,0.8861830830574036,"[[0.8861830830574036, ""hin_Deva""], [0.11020658910274506, ""anp_Deva""], [0.0019786208868026733, ""awa_Deva""], [0.0008435729541815817, ""bho_Deva""], [0.0007422546623274684, ""new_Deva""]]"
L5,8033,hin_Deva,0.6083208918571472,0.6083208918571472,"[[0.6083208918571472, ""hin_Deva""], [0.3763783574104309, ""anp_Deva""], [0.009793959558010101, ""awa_Deva""], [0.002794022671878338, ""new_Deva""], [0.0016813658876344562, ""bho_Deva""]]"
L5,8036,anp_Deva,0.8958890438079834,0.10353272408246994,"[[0.8958890438079834, ""anp_Deva""], [0.10353272408246994, ""hin_Deva""], [0.0004437620809767395, ""awa_Deva""], [0.0001627934689167887, ""new_Deva""], [1.8363900380791165e-05, ""mai_Deva""]]"
L5,8037,anp_Deva,0.8616588115692139,0.13700944185256958,"[[0.8616588115692139, ""anp_Deva""], [0.13700944185256958, ""hin_Deva""], [0.0008403246174566448, ""new_Deva""], [0.00027006305754184723, ""awa_Deva""], [0.00010611798643367365, ""mai_Deva""]]"
L5,8040,anp_Deva,0.5525108575820923,0.44194281101226807,"[[0.5525108575820923, ""anp_Deva""], [0.44194281101226807, ""hin_Deva""], [0.00418555224314332, ""new_Deva""], [0.0010069053387269378, ""awa_Deva""], [0.00017984691658057272, ""bho_Deva""]]"
L5,8044,anp_Deva,0.9470251798629761,0.04667437821626663,"[[0.9470251798629761, ""anp_Deva""], [0.04667437821626663, ""hin_Deva""], [0.005877205170691013, ""awa_Deva""], [0.0003635735483840108, ""new_Deva""], [6.881818262627348e-05, ""mai_Deva""]]"
L5,8052,anp_Deva,0.6287544965744019,0.36831942200660706,"[[0.6287544965744019, ""anp_Deva""], [0.36831942200660706, ""hin_Deva""], [0.0014304399956017733, ""awa_Deva""], [0.0007608341984450817, ""new_Deva""], [0.00035224761813879013, ""mai_Deva""]]"
L5,8057,anp_Deva,0.6440610885620117,0.3542974293231964,"[[0.6440610885620117, ""anp_Deva""], [0.3542974293231964, ""hin_Deva""], [0.0011350091081112623, ""new_Deva""], [0.00033521861769258976, ""mai_Deva""], [0.00014957472740206867, ""awa_Deva""]]"
L5,8063,anp_Deva,0.5865525603294373,0.41226550936698914,"[[0.5865525603294373, ""anp_Deva""], [0.41226550936698914, ""hin_Deva""], [0.0005079605034552515, ""new_Deva""], [0.00028060885961167514, ""mag_Deva""], [0.0002752669679466635, ""awa_Deva""]]"
L5,8065,hin_Deva,0.7683930397033691,0.7683930397033691,"[[0.7683930397033691, ""hin_Deva""], [0.23002971708774567, ""anp_Deva""], [0.0008469743770547211, ""awa_Deva""], [0.00040156953036785126, ""new_Deva""], [0.00018628656107466668, ""bho_Deva""]]"
L5,8075,hin_Deva,0.5848156809806824,0.5848156809806824,"[[0.5848156809806824, ""hin_Deva""], [0.40141358971595764, ""anp_Deva""], [0.00887161586433649, ""new_Deva""], [0.004337778314948082, ""awa_Deva""], [0.0002555374812800437, ""bho_Deva""]]"
L5,8079,hin_Deva,0.7780581712722778,0.7780581712722778,"[[0.7780581712722778, ""hin_Deva""], [0.22055745124816895, ""anp_Deva""], [0.0005768162081949413, ""mai_Deva""], [0.0005493907956406474, ""new_Deva""], [0.00028770335484296083, ""awa_Deva""]]"
L5,8082,anp_Deva,0.930428683757782,0.06865347921848297,"[[0.930428683757782, ""anp_Deva""], [0.06865347921848297, ""hin_Deva""], [0.0008071937481872737, ""new_Deva""], [9.827187022892758e-05, ""awa_Deva""], [3.9670299884164706e-05, ""mai_Deva""]]"
L5,8100,hin_Deva,0.8740953803062439,0.8740953803062439,"[[0.8740953803062439, ""hin_Deva""], [0.11421215534210205, ""anp_Deva""], [0.004852598998695612, ""new_Deva""], [0.0030345770064741373, ""mai_Deva""], [0.0022413283586502075, ""awa_Deva""]]"
L5,8106,anp_Deva,0.6712088584899902,0.32582852244377136,"[[0.6712088584899902, ""anp_Deva""], [0.32582852244377136, ""hin_Deva""], [0.0015795460203662515, ""awa_Deva""], [0.0011575226671993732, ""new_Deva""], [0.00010962256055790931, ""mai_Deva""]]"
L5,8118,hin_Deva,0.5511165857315063,0.5511165857315063,"[[0.5511165857315063, ""hin_Deva""], [0.4410437047481537, ""anp_Deva""], [0.0038578093517571688, ""new_Deva""], [0.0023263413459062576, ""mai_Deva""], [0.0015083407051861286, ""awa_Deva""]]"
L5,8135,anp_Deva,0.5239282846450806,0.47245222330093384,"[[0.5239282846450806, ""anp_Deva""], [0.47245222330093384, ""hin_Deva""], [0.0018380311084911227, ""new_Deva""], [0.0016772467643022537, ""awa_Deva""], [0.00012073971447534859, ""mai_Deva""]]"
L5,8138,hin_Deva,0.9510926604270935,0.9510926604270935,"[[0.9510926604270935, ""hin_Deva""], [0.04687730222940445, ""anp_Deva""], [0.0015189599944278598, ""awa_Deva""], [0.0005051973857916892, ""new_Deva""], [3.7914473068667576e-05, ""mai_Deva""]]"
L5,8150,hin_Deva,0.9767018556594849,0.9767018556594849,"[[0.9767018556594849, ""hin_Deva""], [0.019758637994527817, ""anp_Deva""], [0.0018587654922157526, ""awa_Deva""], [0.0008481269469484687, ""new_Deva""], [0.00030433700885623693, ""mai_Deva""]]"
L5,8152,anp_Deva,0.8994653224945068,0.09966329485177994,"[[0.8994653224945068, ""anp_Deva""], [0.09966329485177994, ""hin_Deva""], [0.0006841998547315598, ""awa_Deva""], [0.0001646449090912938, ""new_Deva""], [4.135832205065526e-05, ""mai_Deva""]]"
L5,8176,anp_Deva,0.8263681530952454,0.17090626060962677,"[[0.8263681530952454, ""anp_Deva""], [0.17090626060962677, ""hin_Deva""], [0.0010587295982986689, ""awa_Deva""], [0.0007813710253685713, ""new_Deva""], [0.0004663341969717294, ""mag_Deva""]]"
L5,8196,hin_Deva,0.6380308270454407,0.6380308270454407,"[[0.6380308270454407, ""hin_Deva""], [0.34076449275016785, ""anp_Deva""], [0.010038300417363644, ""awa_Deva""], [0.003607350867241621, ""new_Deva""], [0.003136476967483759, ""bho_Deva""]]"
L5,8203,anp_Deva,0.9006838798522949,0.09638064354658127,"[[0.9006838798522949, ""anp_Deva""], [0.09638064354658127, ""hin_Deva""], [0.002467680722475052, ""awa_Deva""], [0.0004384459462016821, ""new_Deva""], [6.128450331743807e-05, ""mai_Deva""]]"
L5,8207,hin_Deva,0.9389145970344543,0.9389145970344543,"[[0.9389145970344543, ""hin_Deva""], [0.05416068062186241, ""anp_Deva""], [0.0046783448196947575, ""awa_Deva""], [0.0007703079027123749, ""bho_Deva""], [0.0007560545927844942, ""new_Deva""]]"
L5,8225,anp_Deva,0.5565853118896484,0.4395589530467987,"[[0.5565853118896484, ""anp_Deva""], [0.4395589530467987, ""hin_Deva""], [0.0018272920278832316, ""awa_Deva""], [0.0011945010628551245, ""new_Deva""], [0.00039108216878958046, ""bho_Deva""]]"
L5,8231,hin_Deva,0.6457715034484863,0.6457715034484863,"[[0.6457715034484863, ""hin_Deva""], [0.3477421700954437, ""anp_Deva""], [0.0030691560823470354, ""new_Deva""], [0.0019380060257390141, ""awa_Deva""], [0.0009327270672656596, ""bho_Deva""]]"
L5,8233,hin_Deva,0.5927906036376953,0.5927906036376953,"[[0.5927906036376953, ""hin_Deva""], [0.40599364042282104, ""anp_Deva""], [0.0006747219013050199, ""awa_Deva""], [0.00041673716623336077, ""new_Deva""], [0.00011845962580991909, ""mai_Deva""]]"
L5,8244,hin_Deva,0.9558660387992859,0.9558660387992859,"[[0.9558660387992859, ""hin_Deva""], [0.04088674113154411, ""anp_Deva""], [0.0021973673719912767, ""awa_Deva""], [0.0006835981621406972, ""new_Deva""], [0.00034710500040091574, ""mai_Deva""]]"
L5,8258,anp_Deva,0.7768421173095703,0.22017034888267517,"[[0.7768421173095703, ""anp_Deva""], [0.22017034888267517, ""hin_Deva""], [0.002215872285887599, ""awa_Deva""], [0.0005649568629451096, ""new_Deva""], [0.00022883698693476617, ""mai_Deva""]]"
L5,8269,anp_Deva,0.5314825177192688,0.44800058007240295,"[[0.5314825177192688, ""anp_Deva""], [0.44800058007240295, ""hin_Deva""], [0.01810433529317379, ""new_Deva""], [0.002008669311180711, ""awa_Deva""], [0.0002576981787569821, ""mai_Deva""]]"
L5,8273,anp_Deva,0.5038919448852539,0.4814571142196655,"[[0.5038919448852539, ""anp_Deva""], [0.4814571142196655, ""hin_Deva""], [0.0057165129110217094, ""awa_Deva""], [0.003758716396987438, ""mai_Deva""], [0.0031905167270451784, ""new_Deva""]]"
L5,8287,hin_Deva,0.5005959868431091,0.5005959868431091,"[[0.5005959868431091, ""hin_Deva""], [0.4959525465965271, ""anp_Deva""], [0.001918343361467123, ""awa_Deva""], [0.0014433724572882056, ""new_Deva""], [0.0001112460158765316, ""mai_Deva""]]"
L5,8290,anp_Deva,0.513397216796875,0.48204803466796875,"[[0.513397216796875, ""anp_Deva""], [0.48204803466796875, ""hin_Deva""], [0.003462840337306261, ""awa_Deva""], [0.0008477691444568336, ""new_Deva""], [0.00014397691120393574, ""mai_Deva""]]"
L5,8293,hin_Deva,0.5433092713356018,0.5433092713356018,"[[0.5433092713356018, ""hin_Deva""], [0.44888314604759216, ""anp_Deva""], [0.00483603635802865, ""awa_Deva""], [0.002700288314372301, ""new_Deva""], [0.00013431711704470217, ""bho_Deva""]]"
L5,8296,hin_Deva,0.9063684940338135,0.9063684940338135,"[[0.9063684940338135, ""hin_Deva""], [0.08960285782814026, ""anp_Deva""], [0.002036218298599124, ""awa_Deva""], [0.0011351065477356315, ""mai_Deva""], [0.0005367599078454077, ""mag_Deva""]]"
L5,8318,hin_Deva,0.8458576798439026,0.8458576798439026,"[[0.8458576798439026, ""hin_Deva""], [0.1479630172252655, ""anp_Deva""], [0.0035717373248189688, ""awa_Deva""], [0.0011866281274706125, ""new_Deva""], [0.0008882570546120405, ""mai_Deva""]]"
L5,8323,anp_Deva,0.6018765568733215,0.39419853687286377,"[[0.6018765568733215, ""anp_Deva""], [0.39419853687286377, ""hin_Deva""], [0.0018409712938591838, ""new_Deva""], [0.0010028668912127614, ""awa_Deva""], [0.000705251470208168, ""mai_Deva""]]"
L5,8328,hin_Deva,0.5398736596107483,0.5398736596107483,"[[0.5398736596107483, ""hin_Deva""], [0.4519768953323364, ""anp_Deva""], [0.005358666181564331, ""new_Deva""], [0.0019781822338700294, ""awa_Deva""], [0.00047798018204048276, ""mai_Deva""]]"
L5,8341,anp_Deva,0.7606194019317627,0.23720724880695343,"[[0.7606194019317627, ""anp_Deva""], [0.23720724880695343, ""hin_Deva""], [0.0012720066588371992, ""awa_Deva""], [0.0007286666659638286, ""mai_Deva""], [0.00019730594067368656, ""new_Deva""]]"
L5,8362,hin_Deva,0.8428834080696106,0.8428834080696106,"[[0.8428834080696106, ""hin_Deva""], [0.13973799347877502, ""anp_Deva""], [0.015907250344753265, ""awa_Deva""], [0.0012770929606631398, ""new_Deva""], [0.00011625308252405375, ""mai_Deva""]]"
L5,8364,hin_Deva,0.6249637007713318,0.6249637007713318,"[[0.6249637007713318, ""hin_Deva""], [0.3704763650894165, ""anp_Deva""], [0.002145170932635665, ""awa_Deva""], [0.001678655855357647, ""new_Deva""], [0.0006454702233895659, ""mai_Deva""]]"
L5,8367,hin_Deva,0.8651307821273804,0.8651307821273804,"[[0.8651307821273804, ""hin_Deva""], [0.13371805846691132, ""anp_Deva""], [0.0006311084143817425, ""awa_Deva""], [0.0002920130791608244, ""mai_Deva""], [0.0001596048823557794, ""new_Deva""]]"
L5,8375,hin_Deva,0.9401267170906067,0.9401267170906067,"[[0.9401267170906067, ""hin_Deva""], [0.05344803258776665, ""anp_Deva""], [0.005012154579162598, ""awa_Deva""], [0.0005085615557618439, ""mag_Deva""], [0.0003980943001806736, ""mai_Deva""]]"
L5,8406,hin_Deva,0.5187861919403076,0.5187861919403076,"[[0.5187861919403076, ""hin_Deva""], [0.48043501377105713, ""anp_Deva""], [0.0005812975578010082, ""awa_Deva""], [0.00016297692491207272, ""new_Deva""], [6.186862447066233e-05, ""mai_Deva""]]"
L5,8409,anp_Deva,0.8887672424316406,0.11060512065887451,"[[0.8887672424316406, ""anp_Deva""], [0.11060512065887451, ""hin_Deva""], [0.00046305585419759154, ""new_Deva""], [7.850660767871886e-05, ""awa_Deva""], [6.309428863460198e-05, ""bho_Deva""]]"
L5,8414,anp_Deva,0.9929527044296265,0.006430629640817642,"[[0.9929527044296265, ""anp_Deva""], [0.006430629640817642, ""hin_Deva""], [0.0006401030695997179, ""new_Deva""], [1.4835319234407507e-05, ""awa_Deva""], [1.0577601642580703e-05, ""npi_Deva""]]"
L5,8422,hin_Deva,0.6894103288650513,0.6894103288650513,"[[0.6894103288650513, ""hin_Deva""], [0.3006494641304016, ""anp_Deva""], [0.0037333606742322445, ""awa_Deva""], [0.0021368598099797964, ""new_Deva""], [0.0019701216369867325, ""npi_Deva""]]"
L5,8437,anp_Deva,0.9493467211723328,0.05030122771859169,"[[0.9493467211723328, ""anp_Deva""], [0.05030122771859169, ""hin_Deva""], [0.00019903804059140384, ""new_Deva""], [0.00015970841923262924, ""awa_Deva""], [2.957355900434777e-05, ""mag_Deva""]]"
L5,8441,anp_Deva,0.9671213030815125,0.03251543268561363,"[[0.9671213030815125, ""anp_Deva""], [0.03251543268561363, ""hin_Deva""], [0.0002708722313400358, ""new_Deva""], [7.760248990962282e-05, ""awa_Deva""], [4.380921018309891e-05, ""mai_Deva""]]"
L5,8448,hin_Deva,0.5251792669296265,0.5251792669296265,"[[0.5251792669296265, ""hin_Deva""], [0.44202080368995667, ""anp_Deva""], [0.017735712230205536, ""new_Deva""], [0.01308478508144617, ""awa_Deva""], [0.0014070715988054872, ""mai_Deva""]]"
L5,8453,anp_Deva,0.9720539450645447,0.02772883139550686,"[[0.9720539450645447, ""anp_Deva""], [0.02772883139550686, ""hin_Deva""], [0.0001826158695621416, ""awa_Deva""], [6.323741399683058e-05, ""new_Deva""], [1.5543901099590585e-05, ""mai_Deva""]]"
L5,8460,anp_Deva,0.9395602345466614,0.058077991008758545,"[[0.9395602345466614, ""anp_Deva""], [0.058077991008758545, ""hin_Deva""], [0.0016874750144779682, ""awa_Deva""], [0.0005806232802569866, ""new_Deva""], [6.7860797571484e-05, ""bho_Deva""]]"
L5,8467,anp_Deva,0.6270146369934082,0.37174317240715027,"[[0.6270146369934082, ""anp_Deva""], [0.37174317240715027, ""hin_Deva""], [0.0006511397659778595, ""awa_Deva""], [0.0004788183141499758, ""new_Deva""], [8.486492151860148e-05, ""mai_Deva""]]"
L5,8468,hin_Deva,0.9803740978240967,0.9803740978240967,"[[0.9803740978240967, ""hin_Deva""], [0.014992176555097103, ""anp_Deva""], [0.0019709314219653606, ""awa_Deva""], [0.001398629741743207, ""bho_Deva""], [0.0008366746478714049, ""new_Deva""]]"
L5,8473,anp_Deva,0.7891752123832703,0.2009488046169281,"[[0.7891752123832703, ""anp_Deva""], [0.2009488046169281, ""hin_Deva""], [0.004022853448987007, ""awa_Deva""], [0.0036881188862025738, ""new_Deva""], [0.0017243839101865888, ""mai_Deva""]]"
L5,8475,hin_Deva,0.9815850257873535,0.9815850257873535,"[[0.9815850257873535, ""hin_Deva""], [0.015031782910227776, ""anp_Deva""], [0.0014530083863064647, ""awa_Deva""], [0.0010260599665343761, ""mai_Deva""], [0.0005111934151500463, ""new_Deva""]]"
L5,8488,anp_Deva,0.8850135803222656,0.10770043730735779,"[[0.8850135803222656, ""anp_Deva""], [0.10770043730735779, ""hin_Deva""], [0.005296849645674229, ""awa_Deva""], [0.0010436468292027712, ""new_Deva""], [0.000764331896789372, ""mai_Deva""]]"
L5,8489,anp_Deva,0.9535847902297974,0.0462561659514904,"[[0.9535847902297974, ""anp_Deva""], [0.0462561659514904, ""hin_Deva""], [0.00013249072071630508, ""awa_Deva""], [5.6968819990288466e-05, ""new_Deva""], [1.312417589360848e-05, ""mai_Deva""]]"
L5,8493,hin_Deva,0.5314576625823975,0.5314576625823975,"[[0.5314576625823975, ""hin_Deva""], [0.4653797447681427, ""anp_Deva""], [0.0011299476027488708, ""awa_Deva""], [0.0008738631149753928, ""mai_Deva""], [0.0006523738848045468, ""new_Deva""]]"
